0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-2.08245e-11,0,-2.08245e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.04122e-11,0,-1.04122e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-4.85903e-15,-1.13378e-14,-4.85905e-15,-0.000224258,4.85905e-15,-0.000224258,4.85903e-15,-1.13378e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85903e-15,-5.66889e-15,4.85905e-15,-0.000112129,-4.85905e-15,-0.000112129,-4.85903e-15,-5.66889e-15,0,0,0,0,2.42951e-15,0,2.42953e-15,-1.24947e-14,-2.42953e-15,-1.24947e-14,-2.42951e-15,0,0,0
0,0,0,0,-1.05818e-17,-3.90519e-18,-5.23267e-08,-1.22096e-07,-5.23269e-08,-0.000910023,5.23269e-08,-0.000910023,5.23267e-08,-1.22096e-07,1.05818e-17,-3.90519e-18,0,0,0,0,0,0,0,0,0,-1.13377e-18,-7.77445e-18,-1.13378e-18,-7.77449e-18,-2.77197e-17,7.77449e-18,-2.77197e-17,7.77445e-18,-1.13378e-18,0,-1.13377e-18,0,0,0,0,1.05818e-17,-1.38571e-18,5.23267e-08,-6.10481e-08,5.23269e-08,-0.000455146,-5.23269e-08,-0.000455146,-5.23267e-08,-6.10481e-08,-1.05818e-17,-1.38571e-18,5.2909e-18,-1.13377e-18,2.61633e-08,-1.47391e-17,2.61635e-08,-1.34555e-07,-2.61635e-08,-1.34555e-07,-2.61633e-08,-1.47391e-17,-5.2909e-18,-1.13377e-18
0,0,0,0,-1.13955e-10,-4.20548e-11,-3.16885e-07,-7.39347e-07,-3.16773e-07,-0.00230043,3.16773e-07,-0.00230043,3.16885e-07,-7.39347e-07,1.13955e-10,-4.20548e-11,0,0,0,0,0,0,0,0,-2.38091e-20,-1.22095e-11,-8.37227e-11,-1.22096e-11,-8.37231e-11,-2.98512e-10,8.37231e-11,-2.98512e-10,8.37227e-11,-1.22096e-11,2.38091e-20,-1.22095e-11,0,0,0,0,1.13955e-10,-1.49226e-11,3.16823e-07,-3.69814e-07,3.1671e-07,-0.00115103,-3.1671e-07,-0.00115103,-3.16823e-07,-3.69814e-07,-1.13955e-10,-1.49226e-11,5.69775e-11,-1.22095e-11,1.58485e-07,-1.58725e-10,1.58428e-07,-8.14864e-07,-1.58428e-07,-8.14864e-07,-1.58485e-07,-1.58725e-10,-5.69775e-11,-1.22095e-11
0,0,0,0,-9.17509e-10,-3.38678e-10,-1.11757e-06,-2.60722e-06,-1.11665e-06,-0.0046366,1.11665e-06,-0.0046366,1.11757e-06,-2.60722e-06,9.17509e-10,-3.38677e-10,0,0,0,0,0,0,0,0,-2.56399e-13,-9.83717e-11,-6.74293e-10,-9.88332e-11,-6.74045e-10,-2.40393e-09,6.74045e-10,-2.40393e-09,6.74293e-10,-9.88332e-11,2.56399e-13,-9.83717e-11,0,0,0,0,9.17372e-10,-1.2028e-10,1.11706e-06,-1.30474e-06,1.11615e-06,-0.00232117,-1.11615e-06,-0.00232117,-1.11706e-06,-1.30474e-06,-9.17372e-10,-1.2028e-10,4.58911e-10,-9.8401e-11,5.5912e-07,-1.2782e-09,5.58664e-07,-2.87386e-06,-5.58664e-07,-2.87386e-06,-5.5912e-07,-1.2782e-09,-4.58911e-10,-9.8401e-11
0,0,0,0,-4.15081e-09,-1.53258e-09,-2.99785e-06,-6.99298e-06,-2.99371e-06,-0.00814928,2.99371e-06,-0.00814928,2.99785e-06,-6.99298e-06,4.15081e-09,-1.53258e-09,0,0,0,0,0,0,0,0,-2.57671e-12,-4.45403e-10,-3.05161e-09,-4.50037e-10,-3.0491e-09,-1.0878e-08,3.0491e-09,-1.0878e-08,3.05161e-09,-4.50037e-10,2.57671e-12,-4.45403e-10,0,0,0,0,4.14944e-09,-5.44867e-10,2.99556e-06,-3.50161e-06,2.99142e-06,-0.00408234,-2.99142e-06,-0.00408234,-2.99556e-06,-3.50161e-06,-4.14944e-09,-5.44867e-10,2.07698e-09,-4.45697e-10,1.50045e-06,-5.78379e-09,1.49838e-06,-7.70929e-06,-1.49838e-06,-7.70929e-06,-1.50045e-06,-5.78379e-09,-2.07698e-09,-4.45697e-10
0,0,0,0,-1.38944e-08,-5.13178e-09,-6.77352e-06,-1.57982e-05,-6.75967e-06,-0.0130504,6.75967e-06,-0.0130504,6.77352e-06,-1.57982e-05,1.38944e-08,-5.13178e-09,0,0,0,0,0,0,0,0,-1.42315e-11,-1.4924e-09,-1.02193e-08,-1.51799e-09,-1.02054e-08,-3.64231e-08,1.02054e-08,-3.64231e-08,1.02193e-08,-1.51799e-09,1.42315e-11,-1.4924e-09,0,0,0,0,1.38868e-08,-1.82674e-09,6.76586e-06,-7.91622e-06,6.75202e-06,-0.00654259,-6.75202e-06,-0.00654259,-6.76586e-06,-7.91622e-06,-1.38868e-08,-1.82674e-09,6.9559e-09,-1.49402e-09,3.39187e-06,-1.93655e-08,3.38493e-06,-1.74195e-05,-3.38493e-06,-1.74195e-05,-3.39187e-06,-1.93655e-08,-6.9559e-09,-1.49402e-09
0,0,0,0,-3.8328e-08,-1.41612e-08,-1.35805e-05,-3.16694e-05,-1.35423e-05,-0.0195248,1.35423e-05,-0.0195248,1.35805e-05,-3.16694e-05,3.8328e-08,-1.41612e-08,0,0,0,0,0,0,0,0,-5.71216e-11,-4.12147e-09,-2.8204e-08,-4.22415e-09,-2.81483e-08,-1.00506e-07,2.81483e-08,-1.00506e-07,2.8204e-08,-4.22415e-09,5.71216e-11,-4.12147e-09,0,0,0,0,3.82975e-08,-5.04816e-09,1.35594e-05,-1.58819e-05,1.35212e-05,-0.00979728,-1.35212e-05,-0.00979728,-1.35594e-05,-1.58819e-05,-3.82975e-08,-5.04816e-09,1.91988e-08,-4.12798e-09,6.80433e-06,-5.34356e-08,6.78519e-06,-3.49263e-05,-6.78519e-06,-3.49263e-05,-6.80433e-06,-5.34356e-08,-1.91988e-08,-4.12798e-09
0,0,0,0,-9.21678e-08,-3.40677e-08,-2.49157e-05,-5.80921e-05,-2.48237e-05,-0.027723,2.48237e-05,-0.027723,2.49157e-05,-5.80921e-05,9.21678e-08,-3.40677e-08,0,0,0,0,0,0,0,0,-1.86141e-10,-9.92372e-09,-6.78605e-08,-1.02582e-08,-6.7679e-08,-2.41777e-07,6.76791e-08,-2.41777e-07,6.78605e-08,-1.02582e-08,1.86141e-10,-9.92372e-09,0,0,0,0,9.20685e-08,-1.21642e-08,2.48648e-05,-2.91596e-05,2.4773e-05,-0.0139255,-2.4773e-05,-0.0139255,-2.48648e-05,-2.91596e-05,-9.20685e-08,-1.21642e-08,4.61975e-08,-9.94489e-09,1.24917e-05,-1.2854e-07,1.24456e-05,-6.4081e-05,-1.24456e-05,-6.4081e-05,-1.24917e-05,-1.2854e-07,-4.61975e-08,-9.94489e-09
0,0,0,0,-1.99862e-07,-7.39085e-08,-4.26688e-05,-9.94643e-05,-4.24696e-05,-0.0377548,4.24696e-05,-0.0377548,4.26688e-05,-9.94643e-05,1.99862e-07,-7.39085e-08,0,0,0,0,0,0,0,0,-5.22185e-10,-2.15502e-08,-1.47245e-07,-2.24885e-08,-1.46736e-07,-5.24498e-07,1.46736e-07,-5.24498e-07,1.47245e-07,-2.24885e-08,5.22185e-10,-2.15502e-08,0,0,0,0,1.99584e-07,-2.64379e-08,4.25585e-05,-4.99785e-05,4.23595e-05,-0.0189869,-4.23595e-05,-0.0189869,-4.25585e-05,-4.99785e-05,-1.99584e-07,-2.64379e-08,1.00249e-07,-2.16095e-08,2.14078e-05,-2.78837e-07,2.13079e-05,-0.000109746,-2.13079e-05,-0.000109746,-2.14078e-05,-2.78837e-07,-1.0025e-07,-2.16095e-08
