0,0,0,0,-0.0841072,-0.065277,-0.0762224,-0.223558,-0.016323,-0.0717042,0.016323,-0.0717043,0.0762224,-0.223558,0.0841072,-0.065277,0,0,0,0,0,0,0,0,-0.070025,-0.0428323,-0.113626,-0.156358,-0.0588513,-0.357695,0.0588513,-0.357695,0.113626,-0.156358,0.070025,-0.0428323,0,0,0,0,0.0446167,-0.0528954,-0.000634361,-0.240388,-0.0274666,-0.17778,0.0274666,-0.17778,0.000634352,-0.240388,-0.0446167,-0.0528954,0.0675618,-0.0428284,0.0624558,-0.203558,0.0135752,-0.319442,-0.0135752,-0.319442,-0.0624558,-0.203558,-0.0675618,-0.0428284
0,0,0,0,0,0,0,0,0,-1.04122e-08,0,-1.04122e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.20611e-09,0,-5.20611e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-2.42951e-12,-5.66889e-12,-2.42953e-12,-0.112129,2.42953e-12,-0.112129,2.42951e-12,-5.66889e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42951e-12,-2.83445e-12,2.42953e-12,-0.0560644,-2.42953e-12,-0.0560644,-2.42951e-12,-2.83445e-12,0,0,0,0,1.21476e-12,0,1.21476e-12,-6.24734e-12,-1.21476e-12,-6.24734e-12,-1.21476e-12,0,0,0
0,0,0,0,-5.2909e-15,-1.95259e-15,-2.61633e-05,-6.10481e-05,-2.61635e-05,-0.455012,2.61635e-05,-0.455012,2.61633e-05,-6.10481e-05,5.2909e-15,-1.95259e-15,0,0,0,0,0,0,0,0,0,-5.66885e-16,-3.88722e-15,-5.66888e-16,-3.88724e-15,-1.38598e-14,3.88724e-15,-1.38598e-14,3.88722e-15,-5.66888e-16,0,-5.66885e-16,0,0,0,0,5.2909e-15,-6.92854e-16,2.61633e-05,-3.0524e-05,2.61635e-05,-0.227573,-2.61635e-05,-0.227573,-2.61633e-05,-3.0524e-05,-5.2909e-15,-6.92854e-16,2.64545e-15,-5.66885e-16,1.30817e-05,-7.36956e-15,1.30817e-05,-6.72773e-05,-1.30817e-05,-6.72773e-05,-1.30817e-05,-7.36956e-15,-2.64545e-15,-5.66885e-16
0,0,0,0,-5.69775e-08,-2.10274e-08,-0.000158443,-0.000369673,-0.000158386,-1.03809,0.000158386,-1.03809,0.000158443,-0.000369673,5.69775e-08,-2.10274e-08,0,0,0,0,0,0,0,0,-1.19045e-17,-6.10477e-09,-4.18614e-08,-6.1048e-09,-4.18616e-08,-1.49256e-07,4.18616e-08,-1.49256e-07,4.18614e-08,-6.1048e-09,1.19045e-17,-6.10477e-09,0,0,0,0,5.69775e-08,-7.46132e-09,0.000158411,-0.000184907,0.000158355,-0.519451,-0.000158355,-0.519451,-0.000158411,-0.000184907,-5.69775e-08,-7.46132e-09,2.84888e-08,-6.10477e-09,7.92423e-05,-7.93625e-08,7.92142e-05,-0.000407432,-7.92142e-05,-0.000407432,-7.92423e-05,-7.93625e-08,-2.84888e-08,-6.10477e-09
0,0,0,0,-4.58754e-07,-1.69339e-07,-0.00053262,-0.00124256,-0.000532163,-1.86329,0.000532163,-1.86329,0.00053262,-0.00124256,4.58754e-07,-1.69339e-07,0,0,0,0,0,0,0,0,-1.282e-10,-4.91858e-08,-3.37146e-07,-4.94166e-08,-3.37023e-07,-1.20197e-06,3.37023e-07,-1.20197e-06,3.37146e-07,-4.94166e-08,1.282e-10,-4.91858e-08,0,0,0,0,4.58686e-07,-6.01399e-08,0.000532367,-0.000621846,0.000531911,-0.933014,-0.000531911,-0.933014,-0.000532367,-0.000621846,-4.58686e-07,-6.01399e-08,2.29455e-07,-4.92005e-08,0.000266478,-6.39098e-07,0.00026625,-0.00136965,-0.00026625,-0.00136965,-0.000266478,-6.39098e-07,-2.29455e-07,-4.92005e-08
0,0,0,0,-2.01843e-06,-7.45264e-07,-0.00134048,-0.00312682,-0.00133847,-2.92442,0.00133847,-2.92442,0.00134048,-0.00312682,2.01843e-06,-7.45264e-07,0,0,0,0,0,0,0,0,-1.28835e-09,-2.16597e-07,-1.48394e-06,-2.18914e-07,-1.48269e-06,-5.28973e-06,1.48269e-06,-5.28973e-06,1.48394e-06,-2.18914e-07,1.28835e-09,-2.16597e-07,0,0,0,0,2.01774e-06,-2.64972e-07,0.00133937,-0.0015659,0.00133736,-1.46566,-0.00133736,-1.46566,-0.00133937,-0.0015659,-2.01774e-06,-2.64972e-07,1.01e-06,-2.16744e-07,0.000670981,-2.81253e-06,0.000669975,-0.00344721,-0.000669975,-0.00344721,-0.000670981,-2.81253e-06,-1.01e-06,-2.16744e-07
0,0,0,0,-6.48846e-06,-2.39655e-06,-0.00282798,-0.00659549,-0.00282151,-4.20688,0.00282151,-4.20688,0.00282798,-0.00659549,6.48846e-06,-2.39655e-06,0,0,0,0,0,0,0,0,-6.98753e-09,-6.97015e-07,-4.77251e-06,-7.09578e-07,-4.7657e-06,-1.70096e-05,4.7657e-06,-1.70096e-05,4.77251e-06,-7.09578e-07,6.98753e-09,-6.97015e-07,0,0,0,0,6.48473e-06,-8.53228e-07,0.0028244,-0.00330574,0.00281793,-2.11071,-0.00281793,-2.11071,-0.0028244,-0.00330574,-6.48473e-06,-8.53229e-07,3.2485e-06,-6.97812e-07,0.00141637,-9.04367e-06,0.00141313,-0.0072728,-0.00141313,-0.0072728,-0.00141637,-9.04367e-06,-3.2485e-06,-6.97812e-07
0,0,0,0,-1.70886e-05,-6.31431e-06,-0.00529133,-0.0123382,-0.00527429,-5.68776,0.00527429,-5.68776,0.00529133,-0.0123382,1.70886e-05,-6.31431e-06,0,0,0,0,0,0,0,0,-2.72725e-08,-1.83803e-06,-1.25762e-05,-1.88706e-06,-1.25496e-05,-4.4814e-05,1.25496e-05,-4.4814e-05,1.25762e-05,-1.88706e-06,2.72725e-08,-1.83803e-06,0,0,0,0,1.7074e-05,-2.25165e-06,0.0052819,-0.00619016,0.00526488,-2.85747,-0.00526488,-2.85747,-0.0052819,-0.00619016,-1.7074e-05,-2.25165e-06,8.56093e-06,-1.84114e-06,0.00265194,-2.38259e-05,0.0026434,-0.0136085,-0.0026434,-0.0136085,-0.00265194,-2.38259e-05,-8.56093e-06,-1.84114e-06
0,0,0,0,-3.91367e-05,-1.4468e-05,-0.00907107,-0.0211469,-0.00903204,-7.33634,0.00903204,-7.33634,0.00907107,-0.0211469,3.91367e-05,-1.4468e-05,0,0,0,0,0,0,0,0,-8.59549e-08,-4.21566e-06,-2.88206e-05,-4.37013e-06,-2.87368e-05,-0.000102677,2.87368e-05,-0.000102677,2.88206e-05,-4.37013e-06,8.59549e-08,-4.21566e-06,0,0,0,0,3.90908e-05,-5.16873e-06,0.00904946,-0.0106217,0.00901048,-3.69146,-0.00901048,-3.69146,-0.00904946,-0.0106217,-3.90908e-05,-5.16873e-06,1.96208e-05,-4.22543e-06,0.00454991,-5.45871e-05,0.00453034,-0.0233308,-0.00453034,-0.0233308,-0.00454991,-5.45871e-05,-1.96208e-05,-4.22543e-06
0,0,0,0,-8.07671e-05,-2.98737e-05,-0.0145442,-0.0338975,-0.0144636,-9.115,0.0144636,-9.115,0.0145442,-0.0338975,8.07671e-05,-2.98737e-05,0,0,0,0,0,0,0,0,-2.32531e-07,-8.71438e-06,-5.95205e-05,-9.13215e-06,-5.92938e-05,-0.000211996,5.92938e-05,-0.000211996,5.95205e-05,-9.13215e-06,2.32531e-07,-8.71438e-06,0,0,0,0,8.0643e-05,-1.06949e-05,0.0144996,-0.0170483,0.0144192,-4.59482,-0.0144192,-4.59482,-0.0144996,-0.0170483,-8.0643e-05,-1.06949e-05,4.05253e-05,-8.74077e-06,0.00730175,-0.000112701,0.00726134,-0.03741,-0.00726134,-0.03741,-0.00730175,-0.000112701,-4.05253e-05,-8.74077e-06
0,0,0,0,-0.000153716,-5.68895e-05,-0.0221145,-0.0515266,-0.0219613,-10.9805,0.0219613,-10.9805,0.0221145,-0.0515266,0.000153716,-5.68895e-05,0,0,0,0,0,0,0,0,-5.60392e-07,-1.66161e-05,-0.000113371,-1.76227e-05,-0.000112825,-0.000403684,0.000112825,-0.000403684,0.000113371,-1.76227e-05,5.60392e-07,-1.66161e-05,0,0,0,0,0.000153417,-2.04144e-05,0.0220296,-0.0259528,0.0218767,-5.54696,-0.0218767,-5.54696,-0.0220296,-0.0259528,-0.000153417,-2.04144e-05,7.71993e-05,-1.66796e-05,0.0111137,-0.000214594,0.0110368,-0.0568865,-0.0110368,-0.0568865,-0.0111137,-0.000214594,-7.71993e-05,-1.66796e-05
